paper_id,title,publication_date,journal_conference,citation_count,field_of_study,author_prestige_score,paper_quality_score,novelty_score,pdf_available,doi
930bc94b-b6b3-490f-ae71-778b19581826,Experimental Framework in Medicine,2015-10-29 20:22:42.078437,BMJ,545,Medicine,0.343,0.299,0.634,True,10.1234/bmj.2015.6514
90b764ad-d5c4-4c8b-aceb-9d17e162d590,Experimental Analysis in Psychology,2017-11-02 18:15:02.041697,Journal of Psychology,143,Psychology,0.761,0.921,0.569,True,10.1234/journalofpsychology.2017.6164
dc3a12be-f052-4b6a-b7ab-e0211054f7dd,Novel Analysis in Engineering,2023-08-08 03:13:42.783217,International Conference,44,Engineering,0.25,0.266,0.418,False,10.1234/internationalconference.2023.7528
ba07f59a-f644-42ac-ba45-c6f6e69a1aaf,Genetic Approach in Biology,2023-12-31 20:17:41.271388,Science,70,Biology,0.91,1.0,0.612,True,10.1234/science.2023.6833
51efc58a-47f0-49ee-8bad-1c69a9762a10,Experimental Approach in Chemistry,2023-08-07 03:22:37.995110,Journal of Chemistry,3,Chemistry,0.681,0.582,0.276,True,10.1234/journalofchemistry.2023.1050
5ca36a34-393a-4be8-9167-1ef2b235055f,Theoretical Framework in Engineering,2020-12-23 21:45:30.602438,Journal of Engineering,16,Engineering,0.851,0.918,0.43,True,10.1234/journalofengineering.2020.3275
da66eff6-67c3-410b-bdff-810d2d975a20,Advanced Approach in Medicine,2019-07-17 10:43:05.831785,The Lancet,23,Medicine,0.567,0.402,0.268,True,10.1234/thelancet.2019.9693
831527ef-4ebf-4a14-8ec1-57a336681a07,Experimental Study in Chemistry,2016-03-18 06:50:32.816522,International Conference,224,Chemistry,0.392,0.28,0.39,True,10.1234/internationalconference.2016.7036
26922781-9903-4a89-b559-94021facc2be,Theoretical Framework in Engineering,2015-12-16 18:41:37.140457,Journal of Engineering,119,Engineering,0.826,0.725,0.625,True,10.1234/journalofengineering.2015.9436
306b2e74-3c3e-4727-adbb-a3fdf3f243f7,Theoretical Study in Chemistry,2018-09-05 18:17:26.553876,International Conference,252,Chemistry,0.294,0.103,0.292,False,10.1234/internationalconference.2018.1051
41bc443f-76dc-4134-8d0d-a60a3a33a9a2,Experimental Approach in Medicine,2024-10-02 10:20:41.672298,New England Journal of Medicine,0,Medicine,0.571,0.832,0.392,True,10.1234/newenglandjournalofmedicine.2024.6901
0db6ec1c-ce78-4fd6-b928-54951f3236fe,Deep Analysis in Computer Science,2020-03-07 22:31:59.561747,CVPR,167,Computer Science,0.716,0.662,0.517,False,10.1234/cvpr.2020.8279
d7b5c4c4-e0d4-4407-8d03-4b0afa634b5a,Novel Framework in Sociology,2016-04-20 03:25:00.272699,International Conference,46,Sociology,0.38,0.291,0.271,True,10.1234/internationalconference.2016.7556
a4d40744-2118-4de8-8fd7-3d041257ef77,Neural Analysis in Computer Science,2024-11-24 10:49:14.561753,KDD,6,Computer Science,0.223,0.175,0.688,True,10.1234/kdd.2024.8010
699920af-5519-4f07-b863-3e30f9f4ff45,Theoretical Approach in Psychology,2019-06-19 12:09:28.815543,Journal of Psychology,120,Psychology,0.159,0.17,0.797,True,10.1234/journalofpsychology.2019.7305
7ffe0702-2803-4aa9-89e1-b88dee47fe07,Experimental Study in Chemistry,2024-02-26 03:11:55.706396,International Conference,27,Chemistry,0.261,0.547,0.204,True,10.1234/internationalconference.2024.3345
ee134e28-015e-436a-b542-3aa780b8a094,Advanced Study in Economics,2020-04-16 22:34:37.837897,International Conference,13,Economics,0.832,0.601,0.609,True,10.1234/internationalconference.2020.9158
17c847e0-1f6c-4ba3-a459-9f4269c5e541,Advanced Analysis in Psychology,2022-05-30 19:57:41.016610,Journal of Psychology,20,Psychology,0.957,1.0,0.26,True,10.1234/journalofpsychology.2022.9990
287c631b-3ad6-42df-9387-c85f1275d063,Genetic Study in Biology,2018-04-22 22:26:19.089951,Science,17,Biology,0.265,0.455,0.521,True,10.1234/science.2018.8311
26e9144c-134f-4226-8cd6-bf2699272c00,Neural Framework in Computer Science,2023-07-27 10:22:27.992836,ICML,11,Computer Science,0.597,0.452,0.228,True,10.1234/icml.2023.9858
0417cefc-1fe1-4c15-b8f9-1e4284924fcf,Novel Study in Chemistry,2024-07-14 23:57:26.136042,International Conference,2,Chemistry,0.611,0.624,0.375,True,10.1234/internationalconference.2024.4467
047aa906-c2a4-4b5b-921f-03a31646059f,Cellular Approach in Biology,2024-09-05 11:55:06.125726,PLOS Biology,45,Biology,0.126,0.032,0.719,True,10.1234/plosbiology.2024.2728
2a2d3c67-b986-4368-9131-8810008923d8,Theoretical Approach in Medicine,2020-11-03 02:40:52.499712,The Lancet,260,Medicine,0.467,0.352,0.269,True,10.1234/thelancet.2020.3625
caefb4c9-3412-4df7-b304-3625d36bccc3,Experimental Framework in Medicine,2021-03-07 20:29:21.936114,New England Journal of Medicine,80,Medicine,0.563,0.605,0.548,True,10.1234/newenglandjournalofmedicine.2021.5593
6be07e45-0993-4aa9-ae5d-2ba223f59ed0,Cellular Analysis in Biology,2021-08-27 15:51:30.837045,Nature,129,Biology,0.62,0.652,0.255,False,10.1234/nature.2021.8803
138152c1-da13-4469-a620-cde978f37f46,Biological Approach in Biology,2017-12-02 15:10:47.529408,Genome Research,2,Biology,0.525,0.525,0.395,True,10.1234/genomeresearch.2017.3224
25fb5fa7-f204-4723-b2c4-3cd124d243e3,Relativistic Framework in Physics,2024-01-09 15:25:56.796487,Science Advances,78,Physics,0.281,0.146,0.221,True,10.1234/scienceadvances.2024.2481
7ec9ae96-e172-4f53-b5f4-e20f7de24190,Biological Analysis in Biology,2022-06-05 01:18:11.930531,Nature,2,Biology,0.643,0.84,0.104,True,10.1234/nature.2022.4666
c4ca3dbf-77c6-44f0-addc-dd113bfff6ae,Advanced Analysis in Economics,2019-01-14 03:37:58.685628,Journal of Economics,63,Economics,0.697,0.734,0.124,True,10.1234/journalofeconomics.2019.7176
074be77d-878c-4326-b34b-edb704056a1f,Theoretical Framework in Chemistry,2023-03-31 05:39:25.208407,Journal of Chemistry,19,Chemistry,0.83,0.928,0.547,True,10.1234/journalofchemistry.2023.4823
7f16f3aa-cd55-4c1e-a2e7-6af43e2b0a9e,Cellular Analysis in Biology,2016-01-22 14:47:42.842512,Genome Research,269,Biology,0.857,0.919,0.594,True,10.1234/genomeresearch.2016.2895
838969a4-e869-4474-b209-5c3350b53338,Network Approach in Computer Science,2022-08-29 07:05:27.914095,CVPR,21,Computer Science,0.218,0.472,0.309,False,10.1234/cvpr.2022.2824
7f2c9e0b-3a00-4527-84b0-c5c057ad484c,Quantum Analysis in Physics,2021-09-14 23:35:17.197065,Nature Physics,2,Physics,0.472,0.376,0.335,True,10.1234/naturephysics.2021.4082
c439868d-9f09-4f46-abcc-0ad60155c3f4,Atomic Approach in Physics,2015-11-28 03:44:33.448761,Physical Review Letters,16,Physics,0.722,0.808,0.297,True,10.1234/physicalreviewletters.2015.7025
6c5aa419-43b0-4be4-8657-9e71e5bca972,Novel Analysis in Chemistry,2019-02-15 21:54:08.273534,International Conference,149,Chemistry,0.676,0.673,0.275,True,10.1234/internationalconference.2019.7229
d4c62602-7544-4fd5-8b67-df95124f6219,Relativistic Approach in Physics,2017-05-12 19:13:08.440207,Nature Physics,480,Physics,0.179,0.025,0.271,True,10.1234/naturephysics.2017.6092
738a853d-d222-4ffe-9197-71c5942582bd,Genomic Study in Biology,2024-06-17 04:48:03.869451,Cell,54,Biology,0.982,0.836,0.506,True,10.1234/cell.2024.7359
c560440f-b5cf-478f-9cb0-e8a6851cd35e,Theoretical Analysis in Medicine,2025-03-08 13:18:31.092479,BMJ,1,Medicine,0.139,0.222,0.727,True,10.1234/bmj.2025.6980
0d963aa1-d3ec-4a21-9bad-6ed00383d765,Atomic Study in Physics,2023-09-12 15:30:26.416244,Science Advances,9,Physics,0.517,0.598,0.218,False,10.1234/scienceadvances.2023.9515
10a99a57-ad87-41f4-bd0f-0c219f4d5c1f,Novel Approach in Engineering,2023-04-07 15:46:47.694496,International Conference,23,Engineering,0.469,0.803,0.321,False,10.1234/internationalconference.2023.7476
da57a93d-da69-467e-861c-e988843b97a8,Deep Framework in Computer Science,2019-11-12 10:07:34.144150,NeurIPS,1,Computer Science,0.411,0.209,0.655,True,10.1234/neurips.2019.6176
c98db6a6-6758-489c-9fbd-59dd92fa1b84,Novel Analysis in Medicine,2020-07-01 12:52:09.715573,The Lancet,21,Medicine,0.148,0.145,0.22,True,10.1234/thelancet.2020.4586
35afd092-1525-42fd-af18-1b57365144b2,Theoretical Framework in Chemistry,2015-10-26 03:11:58.613612,International Conference,25,Chemistry,0.477,0.494,0.715,True,10.1234/internationalconference.2015.3415
cdab84b6-1c63-4ad4-8a19-14134f9152ed,Evolutionary Analysis in Biology,2017-09-22 10:14:56.307751,Cell,127,Biology,0.444,0.48,0.292,True,10.1234/cell.2017.3389
5ad5948e-e080-469a-aa6f-133c5d0ab006,Biological Approach in Biology,2016-11-24 00:52:26.642695,Science,97,Biology,0.234,0.559,0.561,True,10.1234/science.2016.6245
5b63a22a-048b-48ed-b7ab-6d61aa44f9a2,Experimental Approach in Mathematics,2023-06-16 11:13:32.687761,Journal of Mathematics,47,Mathematics,0.036,0.48,0.379,True,10.1234/journalofmathematics.2023.5480
3f06cba4-7757-4d37-add2-31fc755c91e1,Biological Framework in Biology,2019-04-13 10:25:51.429015,Science,319,Biology,0.698,0.854,0.722,True,10.1234/science.2019.4534
1aaea239-c39f-4895-a70b-e1f435723e75,Genetic Analysis in Biology,2018-01-09 01:27:07.980477,Nature,96,Biology,0.692,0.644,0.634,True,10.1234/nature.2018.7171
42b14bb5-1869-43bd-91ec-1bcb563b10d8,Advanced Analysis in Psychology,2023-06-07 12:32:04.390553,International Conference,16,Psychology,0.186,0.194,0.499,True,10.1234/internationalconference.2023.3501
31e23aec-b20a-429b-9829-adaca5a56cdb,Novel Study in Chemistry,2017-06-24 00:29:28.047669,International Conference,1756,Chemistry,0.266,0.189,0.367,True,10.1234/internationalconference.2017.1861
2c786e14-4d2e-4d2d-bd19-674a5073e812,Novel Framework in Medicine,2019-07-26 08:14:26.864647,BMJ,14,Medicine,0.784,0.967,0.48,True,10.1234/bmj.2019.7419
aa13de14-c39c-4159-a9c7-131bf42be422,Particle Study in Physics,2021-09-16 14:49:12.073285,Physical Review Letters,133,Physics,0.619,0.497,0.589,True,10.1234/physicalreviewletters.2021.1353
aad1d931-64af-401e-a3f3-c1eb5f6d0249,Theoretical Analysis in Mathematics,2019-11-11 01:01:31.337190,Journal of Mathematics,28,Mathematics,0.362,0.136,0.532,False,10.1234/journalofmathematics.2019.7921
d8a2e4c1-6239-40b6-8ee8-6fa7a9b6e16a,Theoretical Analysis in Mathematics,2022-09-12 15:01:07.376476,Journal of Mathematics,24,Mathematics,0.115,0.0,0.328,False,10.1234/journalofmathematics.2022.7412
b956b900-e4a3-4d3b-8909-5d14e4b5e987,Theoretical Approach in Psychology,2023-10-07 05:14:51.636813,Journal of Psychology,6,Psychology,0.377,0.378,0.266,True,10.1234/journalofpsychology.2023.9648
cc351658-ddff-4cba-b4eb-d5a8b9b6c2dc,Experimental Analysis in Engineering,2021-05-06 21:31:36.128848,International Conference,315,Engineering,0.5,0.68,0.425,True,10.1234/internationalconference.2021.4196
2c5252e2-4e48-4244-bde5-22cea91220dc,Theoretical Approach in Medicine,2018-09-29 15:48:52.619274,BMJ,197,Medicine,0.696,0.764,0.65,True,10.1234/bmj.2018.3144
78f1757c-2ba3-4c19-903a-9e41f33b5614,Experimental Approach in Engineering,2019-05-29 03:29:14.582848,Journal of Engineering,360,Engineering,0.131,0.013,0.538,False,10.1234/journalofengineering.2019.5981
6debd5c8-6ae6-422d-9a8e-66b07076b46b,Theoretical Study in Engineering,2024-07-25 11:42:08.005254,International Conference,7,Engineering,0.382,0.57,0.499,True,10.1234/internationalconference.2024.3253
2b7b7ed3-645e-425c-8bff-2a1395a00c44,Theoretical Framework in Mathematics,2020-05-20 05:39:01.600039,International Conference,22,Mathematics,0.607,0.551,0.058,False,10.1234/internationalconference.2020.5769
2893bc31-95ee-4035-b967-758e7b100f08,Novel Study in Economics,2025-05-31 03:16:07.270148,Journal of Economics,4,Economics,0.641,0.84,0.548,True,10.1234/journalofeconomics.2025.4573
c05a7b1d-0aa0-41d1-a461-ddaa0bb99f0a,Learning Approach in Computer Science,2022-04-19 22:57:34.388176,ICML,44,Computer Science,0.742,0.401,0.379,True,10.1234/icml.2022.6934
76f1e395-8039-4724-8541-e246aa0e6a31,Advanced Study in Psychology,2018-10-19 13:22:31.927318,International Conference,20,Psychology,0.479,0.467,0.491,True,10.1234/internationalconference.2018.7169
f95c31de-2f54-4bed-a508-df8af324c05a,Field Study in Physics,2018-01-25 01:59:00.303399,Science Advances,8,Physics,0.351,0.463,0.189,True,10.1234/scienceadvances.2018.1922
f716bb52-7a56-4f81-beaf-3b9cdd50da9a,Genomic Analysis in Biology,2022-04-06 22:49:00.595437,Cell,31,Biology,0.525,0.624,0.294,True,10.1234/cell.2022.8763
4f94c09e-ab76-4f30-be28-017bb6fc4bf6,Cellular Approach in Biology,2023-02-03 11:59:03.324504,PNAS,205,Biology,0.63,0.397,0.56,True,10.1234/pnas.2023.2922
73a115f2-3680-4175-81cc-4ecd47887c97,Relativistic Analysis in Physics,2016-05-27 00:39:37.711883,APL,45,Physics,0.866,0.785,0.735,True,10.1234/apl.2016.8107
23aafa81-834b-4430-bfbe-aa3b807f4910,Novel Framework in Medicine,2025-02-03 12:14:35.793920,BMJ,1,Medicine,0.333,0.475,0.397,True,10.1234/bmj.2025.5014
027d59a5-9cf1-43c0-b230-5b7e16959b22,Deep Approach in Computer Science,2022-06-15 10:39:09.026460,SIGIR,17,Computer Science,0.835,0.76,0.291,True,10.1234/sigir.2022.4946
c9e10c7a-a596-4932-b0bc-941033a48409,Genetic Framework in Biology,2025-04-27 09:57:45.799868,Science,0,Biology,0.582,0.477,0.634,True,10.1234/science.2025.5959
aad9e08b-9f1e-40d2-8d1d-69a07bd611de,Atomic Study in Physics,2018-10-13 11:45:59.468737,Science Advances,12,Physics,0.475,0.349,0.376,True,10.1234/scienceadvances.2018.7150
206e571d-4689-4017-a5bd-da34bd1e608a,Advanced Framework in Psychology,2022-02-22 00:59:35.466493,International Conference,182,Psychology,0.452,0.496,0.514,True,10.1234/internationalconference.2022.7260
2cb96c03-3368-4078-a815-27af9aeb1ea0,Particle Framework in Physics,2019-05-09 06:33:25.464295,Nature Physics,51,Physics,0.501,0.673,0.063,True,10.1234/naturephysics.2019.7018
ff4c9d5b-72e6-4869-be7f-ee01a9c5409b,Quantum Approach in Physics,2018-09-06 23:46:37.785013,Physical Review Letters,51,Physics,0.632,0.543,0.296,True,10.1234/physicalreviewletters.2018.2910
1bb499fd-ea9d-4aa6-8474-2b4a63b679ce,Genomic Approach in Biology,2021-01-12 08:45:57.059323,Genome Research,1,Biology,0.286,0.252,0.554,True,10.1234/genomeresearch.2021.9015
bd53af29-3020-4dbd-b470-f7a765bf0dc0,Learning Approach in Computer Science,2023-07-19 12:17:40.057368,SIGIR,127,Computer Science,0.212,0.141,0.125,True,10.1234/sigir.2023.8856
859a9548-45e9-40b2-8179-c045c30e89a6,Network Approach in Computer Science,2025-09-05 05:45:00.600449,AAAI,0,Computer Science,0.542,0.358,0.831,True,10.1234/aaai.2025.3967
80c45e86-dadd-482e-b307-626e3985e07c,Theoretical Framework in Chemistry,2024-02-09 18:08:33.318997,International Conference,1,Chemistry,0.42,0.529,0.221,True,10.1234/internationalconference.2024.8105
f813e3bb-93be-4e6f-8ab7-2c8442ac5e90,Particle Study in Physics,2017-10-28 21:51:26.261539,Nature Physics,89,Physics,0.94,0.853,0.176,True,10.1234/naturephysics.2017.2629
46378d42-2103-4395-bdef-6f2a41bd7ae8,Molecular Approach in Biology,2021-09-23 01:24:01.513640,PLOS Biology,110,Biology,0.433,0.439,0.268,False,10.1234/plosbiology.2021.9806
de64fe92-b5c5-47ac-8489-1b96c50d7d61,Novel Framework in Engineering,2015-12-04 11:54:08.243920,International Conference,6,Engineering,0.837,0.6,0.19,True,10.1234/internationalconference.2015.1323
a772bb39-721c-4cec-9ee0-6f24de490c58,Theoretical Framework in Mathematics,2015-11-07 21:15:47.400482,International Conference,10,Mathematics,0.336,0.616,0.428,True,10.1234/internationalconference.2015.2047
3b59a44d-0aae-4eca-b5c9-d6d6ded65442,Advanced Study in Medicine,2022-04-30 18:28:03.887729,JAMA,12,Medicine,0.649,0.626,0.582,True,10.1234/jama.2022.2922
00f61d4b-9c97-4075-a43e-d3d57d5091a6,Novel Study in Psychology,2017-09-20 18:10:30.394519,International Conference,5,Psychology,0.735,0.654,0.271,True,10.1234/internationalconference.2017.1087
9fa2ea60-5849-4d5c-ac84-911b55051fdd,Theoretical Analysis in Engineering,2018-08-03 04:38:23.959520,International Conference,44,Engineering,0.613,0.506,0.571,True,10.1234/internationalconference.2018.3015
48f4a4a9-36c4-424a-afe5-611858804f88,Advanced Study in Chemistry,2021-05-23 16:28:06.314369,Journal of Chemistry,32,Chemistry,0.421,0.455,0.292,True,10.1234/journalofchemistry.2021.4378
38aeb243-cc7d-4f62-8a4d-10960562e705,Machine Approach in Computer Science,2016-12-12 07:43:07.782072,CVPR,64,Computer Science,0.255,0.416,0.157,True,10.1234/cvpr.2016.5206
29457de2-cef1-4fb3-9e00-de1cf64ff25c,Advanced Approach in Chemistry,2015-10-03 17:13:30.685639,Journal of Chemistry,27,Chemistry,0.327,0.195,0.477,True,10.1234/journalofchemistry.2015.3043
15a1515e-138e-4776-8da4-4b1a5997a563,Experimental Analysis in Chemistry,2017-02-12 09:08:15.302299,Journal of Chemistry,83,Chemistry,0.263,0.248,0.515,True,10.1234/journalofchemistry.2017.9919
dd4e69fd-f42f-4bb6-8b18-2c0e5f291957,Novel Framework in Mathematics,2020-08-14 17:51:53.217393,International Conference,22,Mathematics,0.09,0.0,0.372,True,10.1234/internationalconference.2020.1001
eac75232-a522-427a-8fd9-b56acd4b7793,Novel Analysis in Mathematics,2022-02-25 23:52:52.390211,International Conference,1,Mathematics,0.417,0.289,0.157,True,10.1234/internationalconference.2022.1756
6523628a-070a-44f0-b6e0-1881d3392c06,Evolutionary Analysis in Biology,2019-08-08 17:02:24.525007,Science,26,Biology,0.37,0.128,0.678,False,10.1234/science.2019.9750
bc00b411-1364-4953-982d-7ceb7677eac9,Theoretical Study in Engineering,2017-02-16 13:04:39.050213,International Conference,4,Engineering,0.181,0.0,0.076,True,10.1234/internationalconference.2017.9035
1d9a69d9-9ab3-4c80-9567-76fc8112367e,Experimental Analysis in Chemistry,2025-07-24 12:29:34.794521,International Conference,1,Chemistry,0.3,0.413,0.421,True,10.1234/internationalconference.2025.9818
f5526304-b69a-4958-8e50-cce45e0b7fe7,Novel Approach in Economics,2017-04-20 10:21:41.370904,International Conference,254,Economics,0.099,0.138,0.344,True,10.1234/internationalconference.2017.1732
03730da2-0b0a-47d2-9d82-714d7bd2eae4,Novel Approach in Mathematics,2024-09-15 16:45:11.911043,Journal of Mathematics,1,Mathematics,0.392,0.401,0.565,True,10.1234/journalofmathematics.2024.4081
847a44b4-ec20-4d71-a866-e50445a40667,Novel Analysis in Medicine,2021-11-24 16:01:47.543794,The Lancet,57,Medicine,0.832,0.799,0.229,True,10.1234/thelancet.2021.4526
c6fe6b5a-769b-4b1e-b099-932a0e6fdb1e,Novel Study in Engineering,2025-02-15 04:22:51.454686,Journal of Engineering,0,Engineering,0.734,0.583,0.32,True,10.1234/journalofengineering.2025.6882
b815c6f3-e39c-47ee-9eda-950aeb15a8a0,Experimental Study in Chemistry,2016-04-29 02:25:29.292084,Journal of Chemistry,27,Chemistry,0.28,0.15,0.661,True,10.1234/journalofchemistry.2016.7914
7d05d25a-183e-4829-8f78-bdcf8f96f0b5,Advanced Analysis in Chemistry,2020-06-25 11:17:44.419966,Journal of Chemistry,95,Chemistry,0.807,0.802,0.476,True,10.1234/journalofchemistry.2020.5270
461ccfb1-0b66-445d-bca1-fa87687ecc83,Theoretical Study in Mathematics,2017-08-06 17:49:02.221795,Journal of Mathematics,37,Mathematics,0.538,0.766,0.801,True,10.1234/journalofmathematics.2017.7554
f12850ac-5ba8-4beb-ad15-d62fa7edd2c2,Field Approach in Physics,2021-03-08 01:28:39.254578,Nature Physics,65,Physics,0.796,0.811,0.496,True,10.1234/naturephysics.2021.5164
3bb87aeb-1fa2-497a-ab0b-703919262fb6,Theoretical Study in Economics,2019-06-30 22:51:50.585291,Journal of Economics,37,Economics,0.199,0.0,0.686,True,10.1234/journalofeconomics.2019.9780
ecc46c5f-ac81-4318-8155-42597a78fe55,Novel Approach in Chemistry,2022-06-25 13:26:04.478930,Journal of Chemistry,9,Chemistry,0.141,0.0,0.238,True,10.1234/journalofchemistry.2022.5413
e84a8bca-9c9f-4d73-946c-efde5626b878,Novel Analysis in Chemistry,2021-06-03 20:25:08.480539,International Conference,401,Chemistry,0.23,0.068,0.809,True,10.1234/internationalconference.2021.9379
79b613ca-2826-412e-8901-77a82c8a280b,Evolutionary Study in Biology,2020-03-06 04:38:09.475983,Cell,10,Biology,0.555,0.438,0.12,True,10.1234/cell.2020.7876
8471ab2a-81e5-443a-9b7c-de46e79de702,Thermodynamic Analysis in Physics,2019-07-11 05:50:31.271742,Science Advances,190,Physics,0.399,0.289,0.505,True,10.1234/scienceadvances.2019.8104
7a46d998-f624-4d7f-9514-0ea227bae6b1,Theoretical Approach in Engineering,2022-08-21 00:30:28.864664,Journal of Engineering,22,Engineering,0.479,0.384,0.605,True,10.1234/journalofengineering.2022.5055
