paper_id,publication_date,citations,author_count,impact_factor,research_field,publication_year,citation_score,paper_age_days,recency_score,journal_score,collaboration_score,field_median_citations,field_median_authors,field_adjustment,citation_score_adj,composite_score
PAPER_00129,2019-05-09 11:32:31.111775,0,1,9.91,Engineering,2019,0.0,2358,35.3972602739726,32.868988391376455,28.34686894262107,31.5,4.0,1.0,0.0,26.419187028375845
PAPER_00130,2020-04-24 11:32:31.111775,33,2,2.13,Biology,2020,45.004465063828256,2007,45.013698630136986,7.064676616915423,48.6582880967408,29.0,4.0,0.9206349206349206,41.43268212225458,49.062357628885735
PAPER_00131,2018-10-25 11:32:31.111775,24,4,1.04,Chemistry,2018,41.0802535911584,2554,30.02739726027397,3.4494195688225546,73.64028618842732,28.0,4.0,0.8888888888888888,36.51578096991858,45.451532271203035
PAPER_00132,2016-07-22 11:32:31.111775,10,2,4.24,Physics,2016,30.6026548556375,3379,7.42465753424657,14.063018242122721,48.6582880967408,32.0,4.0,1.0158730158730158,31.08841128191746,32.76744346027839
PAPER_00133,2018-03-07 11:32:31.111775,5,1,1.79,Computer Science,2018,22.866968896901056,2786,23.671232876712335,5.93698175787728,28.34686894262107,32.0,4.0,1.0158730158730158,23.229936657169326,27.727134044513274
PAPER_00134,2022-03-05 11:32:31.111775,17,1,3.51,Physics,2022,36.88778668309099,1327,63.64383561643836,11.641791044776118,28.34686894262107,32.0,4.0,1.0158730158730158,37.47330710663211,50.327910404070394
PAPER_00135,2025-08-22 11:32:31.111775,214,5,1.49,Engineering,2025,68.54168478239977,61,98.32876712328768,4.94195688225539,81.11243971624383,31.5,4.0,1.0,68.54168478239977,87.48698569686718
PAPER_00136,2023-11-12 11:32:31.111775,16,4,13.41,Engineering,2023,36.15831395311713,710,80.54794520547945,44.47761194029851,73.64028618842732,31.5,4.0,1.0,36.15831395311713,73.23718298468329
PAPER_00137,2019-05-05 11:32:31.111775,33,5,11.55,Physics,2019,45.004465063828256,2362,35.28767123287672,38.30845771144279,81.11243971624383,32.0,4.0,1.0158730158730158,45.718821652142985,63.026932004197356
PAPER_00138,2018-03-13 11:32:31.111775,62,8,4.2,Biology,2018,52.875921434300075,2780,23.835616438356166,13.930348258706468,93.05165487771984,29.0,4.0,0.9206349206349206,48.67941973316515,56.63062937528092
PAPER_00139,2023-03-01 11:32:31.111775,19,4,4.68,Computer Science,2023,38.232429017001444,966,73.53424657534246,15.522388059701491,73.64028618842732,32.0,4.0,1.0158730158730158,38.839292969652256,64.54667263827338
PAPER_00140,2021-05-30 11:32:31.111775,316,2,2.66,Biology,2021,73.49682253963228,1606,56.00000000000001,8.822553897180764,48.6582880967408,29.0,4.0,0.9206349206349206,67.6637413856932,67.31137000112601
PAPER_00141,2020-04-01 11:32:31.111775,271,4,10.82,Psychology,2020,71.54291839596162,2030,44.38356164383561,35.88723051409619,73.64028618842732,32.0,4.0,1.0158730158730158,72.6785202752626,78.405383389691
PAPER_00142,2025-09-25 11:32:31.111775,12,4,2.65,Chemistry,2025,32.73464892275337,27,99.26027397260275,8.7893864013267,73.64028618842732,28.0,4.0,0.8888888888888888,29.097465709114108,66.14211891345263
PAPER_00143,2023-01-09 11:32:31.111775,31,3,1.82,Chemistry,2023,44.23075555355561,1017,72.13698630136986,6.036484245439469,63.212055882855765,28.0,4.0,0.8888888888888888,39.316227158716096,59.68590427158396
PAPER_00144,2020-12-16 11:32:31.111775,15,8,1.37,Chemistry,2020,35.384604442844484,1771,51.479452054794514,4.543946932006634,93.05165487771984,28.0,4.0,0.8888888888888888,31.452981726972872,54.1372448347411
PAPER_00145,2017-06-01 11:32:31.111775,14,3,1.7,Mathematics,2017,34.560944581769135,3065,16.02739726027397,5.638474295190713,63.212055882855765,31.0,4.0,0.9841269841269841,34.01235815983629,37.894702423420654
PAPER_00146,2018-10-13 11:32:31.111775,1,5,3.55,Physics,2018,8.846151110711121,2566,29.698630136986303,11.774461028192372,81.11243971624383,32.0,4.0,1.0158730158730158,8.986566207706534,34.29573890467626
PAPER_00147,2017-05-18 11:32:31.111775,45,4,1.84,Physics,2017,48.86226373265544,3079,15.64383561643835,6.102819237147596,73.64028618842732,32.0,4.0,1.0158730158730158,49.637855220475366,48.38363011622581
PAPER_00148,2018-07-31 11:32:31.111775,32,3,4.19,Biology,2018,44.62347264182743,2640,27.671232876712327,13.897180762852408,63.212055882855765,29.0,4.0,0.9206349206349206,41.08192719406335,47.81847962855289
PAPER_00149,2024-03-02 11:32:31.111775,2,1,2.44,Engineering,2024,14.020817786189935,599,83.58904109589041,8.092868988391375,28.34686894262107,31.5,4.0,1.0,14.020817786189935,43.47377070648743
PAPER_00150,2022-02-09 11:32:31.111775,13,8,7.54,Biology,2022,33.68043697263133,1351,62.98630136986301,25.00829187396352,93.05165487771984,29.0,4.0,0.9206349206349206,31.007386419247887,63.25645505923699
PAPER_00151,2021-11-09 11:32:31.111775,160,6,3.45,Engineering,2021,64.85039848386454,1443,60.46575342465754,11.442786069651742,86.46647167633873,31.5,4.0,1.0,64.85039848386454,75.6182474570513
PAPER_00152,2018-10-05 11:32:31.111775,11,6,3.92,Engineering,2018,31.71312000761218,2574,29.47945205479452,13.001658374792704,86.46647167633873,31.5,4.0,1.0,31.71312000761218,47.836727616185954
PAPER_00153,2024-03-10 11:32:31.111775,6,2,3.44,Chemistry,2024,24.834285861920208,591,83.80821917808218,11.409618573797678,48.6582880967408,28.0,4.0,0.8888888888888888,22.074920766151294,52.85502957662983
PAPER_00154,2022-05-15 11:32:31.111775,30,5,7.5,Computer Science,2022,43.8255691938098,1256,65.58904109589041,24.875621890547265,81.11243971624383,32.0,4.0,1.0158730158730158,44.52121314926709,68.9481866197429
PAPER_00155,2020-08-13 11:32:31.111775,446,5,1.2,Computer Science,2020,77.88267341188705,1896,48.05479452054795,3.9800995024875623,81.11243971624383,32.0,4.0,1.0158730158730158,79.11890632318685,76.03319191480853
PAPER_00156,2022-05-11 11:32:31.111775,11,3,1.21,Biology,2022,31.71312000761218,1260,65.47945205479452,4.013266998341625,63.212055882855765,29.0,4.0,0.9206349206349206,29.19620572129375,51.47213390750173
PAPER_00157,2020-04-16 11:32:31.111775,56,2,4.63,Engineering,2020,51.59862647745924,2015,44.794520547945204,15.356550580431177,48.6582880967408,31.5,4.0,1.0,51.59862647745924,56.67580575223376
PAPER_00158,2019-11-15 11:32:31.111775,77,5,5.38,Engineering,2019,55.60161781965442,2168,40.602739726027394,17.844112769485903,81.11243971624383,31.5,4.0,1.0,55.60161781965442,64.62350753326498
PAPER_00159,2018-04-10 11:32:31.111775,11,6,2.71,Computer Science,2018,31.71312000761218,2752,24.6027397260274,8.988391376451078,86.46647167633873,32.0,4.0,1.0158730158730158,32.216502864875864,45.392244366308695
PAPER_00160,2017-05-13 11:32:31.111775,68,6,2.3,Biology,2017,54.03693040813425,3084,15.506849315068493,7.628524046434494,86.46647167633873,29.0,4.0,0.9206349206349206,49.74828513764741,51.39008377408258
PAPER_00161,2021-07-12 11:32:31.111775,20,3,1.98,Engineering,2021,38.855103648110145,1563,57.178082191780824,6.567164179104477,63.212055882855765,31.5,4.0,1.0,38.855103648110145,54.559156388495
PAPER_00162,2021-05-07 11:32:31.111775,49,7,1.8,Computer Science,2021,49.92640470186952,1629,55.36986301369863,5.970149253731344,90.30280321355949,32.0,4.0,1.0158730158730158,50.71888731618491,65.62044752998999
PAPER_00163,2016-10-31 11:32:31.111775,49,4,8.29,Psychology,2016,49.92640470186952,3278,10.191780821917806,27.49585406301824,73.64028618842732,32.0,4.0,1.0158730158730158,50.71888731618491,52.879231447268246
PAPER_00164,2024-04-15 11:32:31.111775,35,5,2.05,Physics,2024,45.73393779380211,555,84.79452054794521,6.799336650082918,81.11243971624383,32.0,4.0,1.0158730158730158,46.45987331433865,71.58213272402935
PAPER_00165,2016-05-04 11:32:31.111775,3,5,4.13,Medicine,2016,17.692302221422242,3458,5.260273972602736,13.698175787728026,81.11243971624383,31.0,4.0,0.9841269841269841,17.41147202743141,31.133672217737026
PAPER_00166,2025-06-21 11:32:31.111775,105,3,5.64,Biology,2025,59.51620100191032,123,96.63013698630138,18.70646766169154,63.212055882855765,29.0,4.0,0.9206349206349206,54.79269298588569,79.62317592707987
PAPER_00167,2017-01-16 11:32:31.111775,16,10,1.07,Biology,2017,36.15831395311713,3201,12.3013698630137,3.5489220563847437,96.43260066527476,29.0,4.0,0.9206349206349206,33.28860649652053,42.38514436327984
PAPER_00168,2017-07-12 11:32:31.111775,8,5,1.1,Biology,2017,28.04163557237987,3024,17.150684931506856,3.6484245439469327,81.11243971624383,29.0,4.0,0.9206349206349206,25.816108939651308,36.94048975833312
PAPER_00169,2022-11-07 11:32:31.111775,1,4,2.22,Medicine,2022,8.846151110711121,1080,70.41095890410959,7.36318407960199,73.64028618842732,31.0,4.0,0.9841269841269841,8.705736013715706,45.12205058698005
PAPER_00170,2017-08-10 11:32:31.111775,42,1,4.57,Biology,2017,48.00155798682057,2995,17.945205479452053,15.157545605306803,28.34686894262107,29.0,4.0,0.9206349206349206,44.1919105275491,39.54001058618632
PAPER_00171,2024-09-11 11:32:31.111775,57,3,1.91,Mathematics,2024,51.820585086572414,406,88.87671232876713,6.3349917081260365,63.212055882855765,31.0,4.0,0.9841269841269841,50.99803611694428,71.6598609691715
PAPER_00172,2023-06-12 11:32:31.111775,0,3,1.0,Physics,2023,0.0,863,76.35616438356165,3.316749585406302,63.212055882855765,32.0,4.0,1.0158730158730158,0.0,39.2547987067306
PAPER_00173,2020-07-19 11:32:31.111775,33,2,2.02,Medicine,2020,45.004465063828256,1921,47.369863013698634,6.69983416252073,48.6582880967408,31.0,4.0,0.9841269841269841,44.29010847551352,51.29007058498692
PAPER_00174,2022-07-02 11:32:31.111775,10,5,1.28,Computer Science,2022,30.6026548556375,1208,66.9041095890411,4.2454394693200666,81.11243971624383,32.0,4.0,1.0158730158730158,31.08841128191746,56.63446415794845
PAPER_00175,2016-07-11 11:32:31.111775,51,5,1.74,Biology,2016,50.426951144175625,3390,7.12328767123288,5.7711442786069655,81.11243971624383,29.0,4.0,0.9206349206349206,46.42481216447914,45.21353043017242
PAPER_00176,2020-02-17 11:32:31.111775,7,3,2.22,Computer Science,2020,26.538453332133365,2074,43.17808219178082,7.36318407960199,63.212055882855765,32.0,4.0,1.0158730158730158,26.959698623119607,43.68412051363264
PAPER_00177,2020-02-04 11:32:31.111775,59,4,1.41,Physics,2020,52.25324680319138,2087,42.821917808219176,4.676616915422885,73.64028618842732,32.0,4.0,1.0158730158730158,53.08266341911505,58.97432822935882
PAPER_00178,2022-06-30 11:32:31.111775,21,7,4.68,Biology,2022,39.44880596634863,1210,66.84931506849314,15.522388059701491,90.30280321355949,29.0,4.0,0.9206349206349206,36.31794834997175,64.3044461448222
PAPER_00179,2021-01-23 11:32:31.111775,201,3,1.89,Computer Science,2021,67.74569601420546,1733,52.520547945205486,6.26865671641791,63.212055882855765,32.0,4.0,1.0158730158730158,68.82102452236745,69.01042487293284
PAPER_00180,2021-09-30 11:32:31.111775,6,3,4.25,Engineering,2021,24.834285861920208,1483,59.369863013698634,14.096185737976782,63.212055882855765,31.5,4.0,1.0,24.834285861920208,49.7861771055952
PAPER_00181,2018-08-19 11:32:31.111775,18,5,3.74,Biology,2018,37.577808691269304,2621,28.19178082191781,12.40464344941957,81.11243971624383,29.0,4.0,0.9206349206349206,34.595442922120945,47.713868988864974
PAPER_00182,2022-01-07 11:32:31.111775,4,6,7.85,Physics,2022,20.5401267955792,1384,62.082191780821915,26.036484245439468,86.46647167633873,32.0,4.0,1.0158730158730158,20.866160554239187,56.45578716617814
PAPER_00183,2025-06-19 11:32:31.111775,181,3,1.28,Biology,2025,66.4150858953847,125,96.57534246575342,4.2454394693200666,63.212055882855765,29.0,4.0,0.9206349206349206,61.144047332258936,79.13257817276539
PAPER_00184,2015-12-11 11:32:31.111775,131,3,1.72,Physics,2015,62.31577486324967,3603,1.2876712328767081,5.704809286898839,63.212055882855765,32.0,4.0,1.0158730158730158,63.304914146793315,48.69776564666156
PAPER_00185,2023-06-11 11:32:31.111775,12,5,7.01,Computer Science,2023,32.73464892275337,864,76.32876712328766,23.250414593698178,81.11243971624383,32.0,4.0,1.0158730158730158,33.254246524701834,66.06539879889561
PAPER_00186,2023-11-24 11:32:31.111775,53,4,6.18,Engineering,2023,50.908604469280924,698,80.87671232876713,20.497512437810943,73.64028618842732,31.5,4.0,1.0,50.908604469280924,74.83009474618882
PAPER_00187,2017-02-05 11:32:31.111775,97,5,1.64,Biology,2017,58.51472283455155,3181,12.84931506849315,5.439469320066335,81.11243971624383,29.0,4.0,0.9206349206349206,53.87069721276174,51.04588559987815
PAPER_00188,2023-06-17 11:32:31.111775,38,4,1.34,Chemistry,2023,46.7554667089433,858,76.4931506849315,4.444444444444445,73.64028618842732,28.0,4.0,0.8888888888888888,41.56041485239405,64.026464914245
PAPER_00189,2025-09-26 11:32:31.111775,35,3,6.82,Computer Science,2025,45.73393779380211,26,99.28767123287672,22.62023217247098,63.212055882855765,32.0,4.0,1.0158730158730158,46.45987331433865,77.09072371392138
PAPER_00190,2021-11-01 11:32:31.111775,11,6,1.59,Physics,2021,31.71312000761218,1451,60.24657534246576,5.27363184079602,86.46647167633873,32.0,4.0,1.0158730158730158,32.216502864875864,56.359997105657264
PAPER_00191,2024-03-26 11:32:31.111775,3,1,7.15,Medicine,2024,17.692302221422242,575,84.24657534246576,23.714759535655062,28.34686894262107,31.0,4.0,0.9841269841269841,17.41147202743141,49.71096758733037
PAPER_00192,2018-10-21 11:32:31.111775,148,5,10.74,Biology,2018,63.86185562569712,2558,29.917808219178077,35.62189054726368,81.11243971624383,29.0,4.0,0.9206349206349206,58.79345438556242,67.52530991759626
PAPER_00193,2024-06-07 11:32:31.111775,151,4,1.75,Computer Science,2024,64.11626202340267,502,86.24657534246576,5.804311774461028,73.64028618842732,32.0,4.0,1.0158730158730158,65.13398046821858,80.32736191655344
PAPER_00194,2023-01-01 11:32:31.111775,49,2,6.51,Computer Science,2023,49.92640470186952,1025,71.91780821917808,21.592039800995025,48.6582880967408,32.0,4.0,1.0158730158730158,50.71888731618491,66.98293873495894
PAPER_00195,2019-08-18 11:32:31.111775,18,5,2.65,Engineering,2019,37.577808691269304,2257,38.16438356164383,8.7893864013267,81.11243971624383,31.5,4.0,1.0,37.577808691269304,51.69255697498939
PAPER_00196,2017-01-23 11:32:31.111775,18,5,5.66,Computer Science,2017,37.577808691269304,3194,12.493150684931509,18.77280265339967,81.11243971624383,32.0,4.0,1.0158730158730158,38.174281845098974,46.07637453570137
PAPER_00197,2019-02-08 11:32:31.111775,67,4,2.57,Psychology,2019,53.850616174539375,2448,32.93150684931507,8.524046434494196,73.64028618842732,32.0,4.0,1.0158730158730158,54.70538785984952,57.55901257466497
PAPER_00198,2020-09-08 11:32:31.111775,148,1,1.22,Computer Science,2020,63.86185562569712,1870,48.76712328767123,4.046434494195688,28.34686894262107,32.0,4.0,1.0158730158730158,64.87553587372405,58.01210114376407
PAPER_00199,2017-08-02 11:32:31.111775,139,4,4.74,Physics,2017,63.06671487892165,3003,17.726027397260268,15.721393034825873,73.64028618842732,32.0,4.0,1.0158730158730158,64.06777384525374,59.41613545310198
PAPER_00200,2020-11-25 11:32:31.111775,83,6,1.49,Physics,2020,56.54740586953238,1792,50.9041095890411,4.94195688225539,86.46647167633873,32.0,4.0,1.0158730158730158,57.44498374047734,66.6851457921752
PAPER_00201,2015-11-07 11:32:31.111775,50,2,8.85,Computer Science,2015,50.17913173930706,3637,0.35616438356164126,29.35323383084577,48.6582880967408,32.0,4.0,1.0158730158730158,50.975625893899235,45.182431664317406
PAPER_00202,2023-11-29 11:32:31.111775,3,6,2.62,Physics,2023,17.692302221422242,693,81.01369863013699,8.689883913764511,86.46647167633873,32.0,4.0,1.0158730158730158,17.97313241541307,56.59858453988297
PAPER_00203,2025-08-20 11:32:31.111775,7,3,1.26,Mathematics,2025,26.538453332133365,63,98.27397260273972,4.179104477611941,63.212055882855765,31.0,4.0,0.9841269841269841,26.11720804114712,60.87178880121055
PAPER_00204,2023-11-19 11:32:31.111775,149,3,1.78,Chemistry,2023,63.94722248805945,703,80.73972602739727,5.903814262023217,63.212055882855765,28.0,4.0,0.8888888888888888,56.84197554494173,71.95136783204914
PAPER_00205,2018-10-07 11:32:31.111775,45,3,6.95,Physics,2018,48.86226373265544,2572,29.534246575342472,23.0514096185738,63.212055882855765,32.0,4.0,1.0158730158730158,49.637855220475366,55.49774010958374
PAPER_00206,2021-06-05 11:32:31.111775,0,4,2.16,Engineering,2021,0.0,1600,56.16438356164384,7.164179104477612,73.64028618842732,31.5,4.0,1.0,0.0,35.61021980125611
PAPER_00207,2024-05-10 11:32:31.111775,4,6,6.82,Chemistry,2024,20.5401267955792,530,85.47945205479452,22.62023217247098,86.46647167633873,28.0,4.0,0.8888888888888888,18.25789048495929,61.9917000635669
PAPER_00208,2017-10-25 11:32:31.111775,54,6,1.57,Computer Science,2017,51.14278165121671,2919,20.027397260273972,5.207296849087895,86.46647167633873,32.0,4.0,1.0158730158730158,51.95457183615665,53.44238142525201
PAPER_00209,2021-07-04 11:32:31.111775,0,3,2.89,Biology,2021,0.0,1571,56.958904109589035,9.585406301824213,63.212055882855765,29.0,4.0,0.9206349206349206,0.0,34.42675763547393
PAPER_00210,2017-01-02 11:32:31.111775,7,4,7.32,Computer Science,2017,26.538453332133365,3215,11.917808219178083,24.27860696517413,73.64028618842732,32.0,4.0,1.0158730158730158,26.959698623119607,39.83339339961124
PAPER_00211,2025-07-29 11:32:31.111775,37,1,1.15,Computer Science,2025,46.42395980198043,85,97.67123287671234,3.814262023217247,28.34686894262107,32.0,4.0,1.0158730158730158,47.16084805280551,64.85179130288967
PAPER_00212,2022-10-29 11:32:31.111775,60,5,2.09,Chemistry,2022,52.46419868601785,1089,70.16438356164383,6.93200663349917,81.11243971624383,28.0,4.0,0.8888888888888888,46.63484327646031,66.80051316380722
PAPER_00213,2019-02-28 11:32:31.111775,52,3,8.22,Physics,2019,50.6700498911992,2428,33.47945205479452,27.263681592039806,63.212055882855765,32.0,4.0,1.0158730158730158,51.474336397408706,58.93972658686511
PAPER_00214,2025-04-02 11:32:31.111775,10,9,3.72,Mathematics,2025,30.6026548556375,203,94.43835616438356,12.338308457711445,95.0212931632136,31.0,4.0,0.9841269841269841,30.116898429357537,70.33052539351029
PAPER_00215,2022-12-24 11:32:31.111775,64,6,4.78,Chemistry,2022,53.27477571833257,1033,71.6986301369863,15.854063018242122,86.46647167633873,28.0,4.0,0.8888888888888888,47.355356194073394,71.17697963462145
PAPER_00216,2021-07-04 11:32:31.111775,11,5,6.54,Biology,2021,31.71312000761218,1571,56.958904109589035,21.691542288557216,81.11243971624383,29.0,4.0,0.9206349206349206,29.19620572129375,56.96483515907388
PAPER_00217,2022-08-23 11:32:31.111775,17,4,3.22,Biology,2022,36.88778668309099,1156,68.32876712328768,10.679933665008292,73.64028618842732,29.0,4.0,0.9206349206349206,33.96018456538535,58.878164614932395
PAPER_00218,2018-01-16 11:32:31.111775,73,4,6.6,Mathematics,2018,54.92976278726746,2836,22.301369863013697,21.890547263681594,73.64028618842732,31.0,4.0,0.9841269841269841,54.05786179064416,57.232391206130174
